id,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,gender,accent
6712,2787.1008,2408.3267,1418.7026,772.2359,5134.669,4362.433,-0.21284008,0.33358434,1.7815607,0.017256998,1394.0504,2787.1008,14.155613,152.54657,3996.0254,0.028558416,3.8509206e-05,47.822662,47.822624,5339.339,male,canada
6713,2017.2898,2188.279,964.0743,716.6633,1943.9646,1227.3011,-0.117396735,0.24366386,1.5126102,0.011239258,1009.1449,2017.2898,10.974352,152.74524,3992.4502,0.05146033,7.3505487e-07,83.08403,83.08403,3692.6099,male,canada
6714,1663.399,1569.0198,992.28265,740.1698,2177.9639,1437.7941,-0.11619073,0.14980945,1.3637065,0.003239351,832.1995,1663.399,13.482493,152.51407,3993.5234,0.04034571,1.7331541e-06,54.08269,54.08269,2921.2363,male,canada
6715,2032.2955,2165.7495,951.9257,657.80066,2675.6733,2017.8727,-0.058930628,0.25642982,1.3265883,0.012625015,1016.64777,2032.2955,11.817472,152.76897,3990.7761,0.038482714,1.4097548e-06,52.61916,52.61916,3847.6294,male,canada
6716,1869.26,1949.5408,912.50903,724.4987,1844.0308,1119.532,-0.20860176,0.09406133,1.3257675,0.0075071855,935.13,1869.26,11.06433,152.41393,3982.5955,0.043663014,4.7805503e-07,46.663235,46.663235,3363.9573,male,canada
6717,2475.9956,2322.6165,1092.6271,889.3368,4476.8916,3587.555,-0.15699832,-0.035718214,1.5783272,0.013068681,1238.4978,2475.9956,12.655758,152.72359,3995.7314,0.042520832,1.05124345e-05,50.115303,50.11529,4413.171,male,canada
6718,3225.4067,2531.3188,2709.168,886.72424,5685.268,4798.544,-0.09503764,0.087385744,2.2122433,0.017745566,1613.2034,3225.4067,14.693533,152.794,3992.5579,0.022617454,4.2356663e-07,51.087936,51.087936,6082.4243,male,canada
6719,2059.7957,2021.772,957.56616,735.9481,3073.2144,2337.2664,-0.05180193,0.10987797,1.3879308,0.007756052,1030.3978,2059.7957,10.430019,152.95822,3992.303,0.030823458,8.2393575e-07,36.07712,36.07712,3741.061,male,canada
6720,2406.69,2302.0618,1113.142,776.63135,4039.383,3262.7517,-0.15488012,-0.020001996,1.8642074,0.011181056,1203.845,2406.69,15.699223,152.4795,3995.8909,0.03029224,6.9922856e-07,67.39606,67.39606,4288.669,male,canada
6721,2261.884,2052.2534,1197.1257,844.9296,3369.2188,2524.289,-0.02180607,-0.08245196,1.5057967,0.008598026,1131.442,2261.884,15.928019,152.98079,3994.0037,0.035786636,1.4912811e-05,47.985924,47.98591,4116.2607,male,canada
6722,1516.7402,1650.0834,935.1979,685.10034,1216.6279,531.5275,-0.14243537,-0.014896983,1.1816083,0.0074150125,758.8701,1516.7402,8.526236,153.00072,3992.5742,0.049558837,4.418079e-05,45.258396,45.25835,2854.9214,male,canada
6723,2415.7866,2490.772,1127.6265,858.3153,4057.9126,3199.5972,0.0024390935,0.078399554,1.4411145,0.017651215,1208.3933,2415.7866,11.413194,152.47989,3994.1562,0.05458819,8.5832144e-05,50.034424,50.034336,4409.9243,male,canada
6724,2084.9893,2122.6865,927.2081,672.69495,3057.8152,2385.1204,-0.06407456,-0.07366148,1.62593,0.009735747,1042.9946,2084.9893,14.905885,152.38269,3992.732,0.040957663,5.129404e-06,47.282356,47.282352,3513.1191,male,canada
6725,2166.4092,2369.519,1049.1132,700.1802,2357.0042,1656.8241,-0.2193842,0.13177943,1.3490931,0.020422935,1083.7046,2166.4092,11.952681,153.21439,3989.779,0.03812032,1.8656041e-07,37.454327,37.454327,4251.436,male,canada
6726,1961.9259,1920.5338,957.7844,696.8141,3167.0925,2470.2783,-0.005576505,0.04083348,1.3130448,0.009462518,981.46295,1961.9259,10.748293,153.07443,3995.1428,0.035482816,3.0941763e-05,68.19128,68.191246,3774.1392,male,canada
6727,2479.6855,2305.4546,1054.9225,653.3463,4435.039,3781.6929,-0.11584089,0.17048526,1.6960322,0.0111716455,1240.3428,2479.6855,13.274504,152.73361,3992.8164,0.027617894,4.3633758e-05,45.713997,45.713955,4622.709,male,canada
6728,3215.0627,2705.9263,1651.036,892.78326,6181.6924,5288.909,-0.22087745,0.38851422,2.0378482,0.03128415,1608.0314,3215.0627,19.970966,152.92221,3995.9504,0.023399197,1.0731618e-06,43.31366,43.31366,6230.732,male,canada
6729,2281.356,2281.4617,1056.2671,753.2644,3702.016,2948.752,-0.19041087,0.09943224,1.478478,0.017141603,1141.178,2281.356,12.841284,152.39937,3995.671,0.030032314,2.4926501e-05,66.11829,66.11827,4372.4023,male,canada
6730,2269.275,2013.2461,1275.9738,935.95233,3305.3337,2369.3813,-0.12982707,0.00080612005,1.4185628,0.012061896,1135.1375,2269.275,14.73986,153.53712,3994.5605,0.03558331,4.1149236e-05,42.4049,42.404858,4328.0684,male,canada
6731,1992.7471,1882.6445,1015.78705,712.2134,2761.0337,2048.8203,-0.082023606,0.25926337,1.5234956,0.0058602896,996.87354,1992.7471,13.92773,152.38216,3995.0117,0.030019348,2.3238147e-06,65.36443,65.36443,3653.6958,male,canada
6732,2284.7212,2329.559,998.85126,697.74866,3272.0989,2574.3503,-0.08530231,0.27030638,1.5026096,0.016208017,1142.8606,2284.7212,15.605464,152.49365,3993.9802,0.036137484,2.4346149e-05,70.30707,70.307045,4306.667,male,canada
6733,1877.4644,2224.3682,896.78296,669.03094,1485.6283,816.5974,-0.13898683,0.07936771,1.2431415,0.014801417,939.2322,1877.4644,8.866909,153.34537,3995.791,0.03838023,9.0240815e-07,50.5883,50.5883,3503.7866,male,canada
6734,2319.6653,2243.5935,1022.08966,741.5648,3910.2021,3168.6375,-0.12410875,0.22693244,1.6346359,0.00923174,1160.3326,2319.6653,13.465768,153.73645,3995.7483,0.03172634,4.325607e-06,56.30593,56.305927,4238.4116,male,canada
6735,2622.7275,2641.474,928.63873,738.5945,4896.794,4158.199,-0.031657096,0.36880654,1.7253127,0.022189341,1311.8638,2622.7275,15.404569,152.9991,3994.1465,0.03609415,5.2393574e-08,41.519073,41.519073,4911.186,male,canada
6736,2086.0361,2103.3208,1018.2033,754.12964,2555.8127,1801.683,-0.049913585,0.02663694,1.3908111,0.012275928,1043.5181,2086.0361,13.311316,153.16295,3995.901,0.034971096,6.205612e-06,58.49125,58.49124,3947.4841,male,canada
6737,2469.9377,2388.8955,1036.3815,833.90784,4394.5684,3560.6604,-0.10829596,0.12551713,1.7900674,0.01378529,1235.4689,2469.9377,14.920271,152.38484,3995.7612,0.04511061,3.633901e-05,45.5642,45.564163,4484.8286,male,canada
6738,2833.2002,2492.2305,1333.2905,858.19604,5191.5205,4333.3247,-0.07499643,0.16052502,2.0662503,0.021232558,1417.1001,2833.2002,17.088491,152.52966,3993.9734,0.027567707,4.83092e-05,54.343964,54.343914,5233.1943,male,canada
6739,1765.6361,1762.7682,1014.1505,729.17035,2132.5498,1403.3795,-0.2094073,0.12206884,1.2712874,0.006744928,883.31805,1765.6361,10.6196785,152.45467,3988.0884,0.038263418,7.6761887e-07,77.72974,77.72974,3105.12,male,canada
6740,1982.0005,1949.6512,1051.4725,738.1873,2863.6292,2125.4417,-0.030106142,0.0647673,1.4342177,0.0055773943,991.50024,1982.0005,12.732553,154.6847,3993.543,0.032044075,1.9953528e-05,56.00546,56.00544,3434.2725,male,canada
6741,1931.3407,2032.1865,909.78485,707.9278,2258.5386,1550.6107,-0.1566633,0.07423316,1.2869651,0.010375905,966.17035,1931.3407,12.378401,152.63737,3985.1128,0.03975946,5.6606194e-07,49.737328,49.737328,3626.2922,male,canada
6742,2822.5188,2643.6216,1112.9824,827.6905,5495.7573,4668.0664,-0.24064079,0.4282608,1.8070391,0.032898825,1411.7594,2822.5188,18.774052,152.7614,3993.4424,0.035342492,3.1073007e-05,62.753555,62.753525,5454.768,male,canada
6743,3108.3735,2470.4026,2009.02,922.2585,5348.6284,4426.37,-0.22946887,0.1742467,1.8546453,0.021660812,1554.6868,3108.3735,16.986965,152.7263,3995.649,0.025823627,1.4073187e-08,48.17074,48.17074,6147.5186,male,canada
6744,3165.8645,2183.106,3064.607,998.8914,5210.1323,4211.241,-0.19438018,0.45213765,1.7622844,0.012957607,1583.4323,3165.8645,20.371843,152.6929,3995.3428,0.073903136,2.403027e-05,142.9537,142.95367,5885.816,male,england
6745,3093.048,1918.8486,2435.148,1380.0687,4925.163,3545.0945,-0.10907725,0.1224431,1.8146484,0.012051683,1547.024,3093.048,17.606373,153.07426,3996.0903,0.052219532,1.0414343e-06,86.823044,86.823044,5988.3447,male,england
6746,3076.0278,1846.4727,1899.8179,1482.5898,4798.2046,3315.6147,-0.04648393,0.5390851,0.8800032,0.0049495976,1538.5139,3076.0278,4.0828447,152.59993,3989.4219,0.07977893,0.00023508951,157.94073,157.9405,6502.641,nan,nan
6747,3421.5571,2266.5479,2339.176,1404.9377,5191.4917,3786.554,0.14520235,0.4653407,1.7149119,0.0038618809,1711.2786,3421.5571,9.138572,152.7915,3993.5295,0.07927797,0.0001864207,233.67485,233.67467,6071.949,nan,nan
6748,2778.341,1882.9906,2070.1565,1166.8024,4785.738,3618.9355,0.16287604,0.43884078,1.3891066,0.0034833765,1389.6705,2778.341,11.517353,154.4845,3994.069,0.10008987,1.0082347e-05,207.67537,207.67535,5063.2935,nan,nan
6749,2414.7598,1719.912,1635.74,1142.0228,3861.5486,2719.526,0.03601876,0.05834972,0.90135676,0.0028191274,1207.8799,2414.7598,7.841499,153.1139,3990.9421,0.10445798,0.0008710329,136.43904,136.43817,4685.429,nan,nan
6750,3278.6382,1882.4465,2676.224,1832.413,4691.4697,2859.057,-0.2507506,0.4907731,1.8547041,0.025840713,1639.8191,3278.6382,18.982098,152.75424,3995.6443,0.01665649,0.00011189534,25.438408,25.438295,6506.747,female,england
6751,1811.8285,1254.9194,1307.6973,846.5833,2556.9146,1710.3312,-0.06300708,0.088942885,1.049106,0.0037049497,906.41425,1811.8285,9.5768585,152.3556,3994.5894,0.019320888,2.870008e-05,50.901924,50.901894,3522.8274,male,england
6752,1765.0176,1168.3472,1136.2438,791.4507,2690.7078,1899.257,-0.0042604627,0.2710888,0.83037615,0.004128475,883.0088,1765.0176,6.9538307,152.53308,3990.85,0.019259047,4.276714e-05,36.951477,36.951435,3740.0037,male,england
6753,1794.3746,1475.1593,1060.8049,788.77795,2549.694,1760.916,-0.11854757,0.09456551,1.1914097,0.006523855,897.6873,1794.3746,9.867381,153.60298,3992.5427,0.027691023,5.9305585e-06,39.18592,39.185913,3439.379,male,england
6754,2103.8,1560.3102,1818.1605,800.6202,2808.5862,2007.966,-0.1592193,0.21643846,1.2489676,0.0057657324,1052.4,2103.8,9.737725,152.68617,3994.7852,0.020456318,6.2420013e-06,54.85815,54.858143,4300.7812,male,england
6755,1799.4358,1327.8019,1148.0748,752.60065,2691.8965,1939.2957,-0.13759893,0.12571056,1.0713357,0.003753988,900.2179,1799.4358,10.070526,152.34514,3991.2302,0.035717428,0.0001316721,139.04999,139.04985,3523.0598,male,england
6756,2084.1382,1448.136,1816.9696,901.27985,2798.1567,1896.8768,-0.008287351,0.17691791,1.0724968,0.0051999413,1042.5691,2084.1382,8.955782,152.67552,3992.4456,0.02142277,3.546541e-05,64.26442,64.26438,4238.061,male,england
6757,2605.6782,1683.3619,2473.3748,998.5101,3848.533,2850.023,-0.02821109,0.2234728,1.467857,0.0034996797,1303.3391,2605.6782,14.39368,152.44249,3995.4993,0.017946523,9.3026516e-05,53.166203,53.16611,4956.1206,male,england
6758,1974.0906,1485.6359,1435.7307,832.9535,2701.2078,1868.2543,-0.09934822,-0.046349853,1.0174849,0.005342983,987.5453,1974.0906,7.335404,152.49396,3994.377,0.025574159,2.1863575e-06,74.89564,74.89564,4012.5605,male,england
6759,1947.6145,1284.8745,1755.3481,771.222,2745.5178,1974.2958,-0.09297208,0.2813849,1.0779395,0.0030676243,974.30725,1947.6145,10.988425,152.63312,3993.275,0.022535859,0.00013918606,69.7354,69.73526,3923.1243,male,england
6760,2315.4563,1352.3958,2268.984,1216.5952,3004.8271,1788.2319,0.03358769,0.33507797,1.310748,0.0089649,1158.2281,2315.4563,13.771803,152.40788,3993.3677,0.021265447,5.058772e-07,86.94969,86.94969,4674.0986,male,england
6761,2180.239,1358.7634,2426.1116,862.1323,2955.1018,2092.9695,0.0017003298,0.52287084,1.0924852,0.006091884,1090.6195,2180.239,10.724404,152.75153,3991.5256,0.028206477,6.332208e-05,63.27364,63.273575,4547.787,male,england
6762,3614.6572,2169.5972,3698.2812,1611.3187,5720.2065,4108.8877,-0.029139161,0.21200407,2.3662643,0.014005085,1807.8286,3614.6572,20.44354,152.92064,3994.8198,0.010186311,4.483279e-06,13.336913,13.336908,6554.6504,male,england
6763,3528.2202,2374.3574,2331.5923,1495.2737,6073.116,4577.8423,-0.1269536,0.44669515,2.1617343,0.02182283,1764.6101,3528.2202,25.62337,152.53918,3993.0815,0.02623821,3.3257973e-05,34.73099,34.730957,6446.32,male,england
6764,3255.3267,2232.0774,2124.1782,1413.595,5511.9614,4098.3667,-0.046353906,0.2312127,1.767893,0.018697985,1628.1633,3255.3267,24.694908,152.38786,3995.8496,0.020366896,3.504797e-05,21.25255,21.252516,6122.8447,male,england
6765,3892.6152,2068.6477,4054.299,1896.7716,5608.023,3711.2512,-0.065007225,0.16119972,2.7182572,0.019763988,1946.8076,3892.6152,36.765785,152.92604,3995.2976,0.028690575,3.5103967e-05,24.85308,24.853046,7236.7705,male,england
6766,3798.0046,2136.1733,3501.951,1693.5397,5768.9644,4075.4248,-0.15929973,0.6981624,2.228652,0.024043063,1899.5023,3798.0046,27.09251,153.86508,3995.7397,0.0156982,1.9029852e-06,26.515312,26.51531,7201.5806,male,england
6767,3881.267,2332.6592,3061.6926,1711.4215,6175.8535,4464.432,-0.14931953,0.39017525,2.0755966,0.028120747,1941.1335,3881.267,28.597603,154.31512,3993.8604,0.019625435,8.7958256e-08,17.82591,17.82591,7231.5684,male,england
6768,3138.1157,2249.6838,2094.1013,1437.4738,5262.769,3825.2954,-0.110284284,0.29059538,2.0780373,0.016285557,1569.5579,3138.1157,27.12833,152.46408,3995.6826,0.03309222,1.6155077e-08,26.788025,26.788025,5843.8555,male,england
6769,3169.4705,2197.8245,2097.6953,1421.8174,5278.5723,3856.7551,-0.044446852,0.39277938,1.9915442,0.015839156,1585.2352,3169.4705,26.179144,152.41277,3995.9072,0.025507005,1.5376992e-05,24.553988,24.553972,5752.972,male,england
6770,3557.1055,2166.5361,2519.5842,1531.9779,5728.7344,4196.7563,-0.061230548,0.43193492,1.9338107,0.014403915,1779.0527,3557.1055,23.67959,152.85365,3995.1187,0.024736835,0.00012512102,26.999973,26.999847,6727.0435,male,england
6771,3554.3486,2311.6167,2504.5576,1575.7732,5957.567,4381.794,-0.077239975,0.2879719,2.2237203,0.016459635,1777.6743,3554.3486,25.05565,152.79066,3996.0125,0.024963707,1.1774311e-05,29.569244,29.569233,6399.886,male,england
6772,3641.283,2250.137,3858.065,1328.1809,5840.0986,4511.9175,-0.23958442,0.71759427,1.5092264,0.017306091,1821.1415,3641.283,11.480228,152.64989,3991.2227,0.011051551,4.3204258e-07,33.509308,33.509308,7118.109,male,england
6773,3615.6602,2323.5693,2589.3953,1593.7502,6091.836,4498.0854,-0.09269257,0.7260086,2.0850341,0.023488456,1808.3301,3615.6602,24.664267,152.42699,3995.5186,0.022370165,4.0676846e-07,28.013203,28.013203,6691.792,male,england
6774,3770.4648,2431.963,3256.219,1520.1267,5835.228,4315.101,-0.06832199,0.38058195,2.4441638,0.018254234,1885.7324,3770.4648,26.569715,152.91394,3995.7942,0.026209561,5.411705e-08,40.917194,40.917194,6904.588,male,england
6775,3785.5784,2262.5786,3575.5935,1539.8115,5966.6504,4426.839,-0.056322854,0.64409435,2.2010703,0.022298926,1893.2892,3785.5784,24.904947,152.70692,3992.8281,0.013574514,4.254446e-05,20.13869,20.138649,7103.523,male,england
6776,3726.264,2310.8196,2782.8335,1579.3014,6132.1084,4552.807,-0.115021154,0.4534046,2.4207625,0.024488095,1863.632,3726.264,30.502695,152.94966,3995.175,0.025939513,1.4382009e-07,29.080479,29.080479,6844.9663,male,england
6777,3325.0603,2171.5806,2198.4429,1665.5725,5485.7886,3820.2163,-0.05599455,0.28582886,1.8900676,0.015160267,1663.0302,3325.0603,26.692581,152.54381,3990.767,0.0271521,2.8861212e-05,22.443281,22.443253,6127.0063,male,england
6778,4028.6882,2038.2515,4130.96,2166.5808,5830.8247,3664.2437,-0.15417515,0.5570184,2.9663467,0.020330835,2014.8441,4028.6882,39.254948,152.70416,3995.882,0.0376789,2.560399e-05,45.089054,45.089027,7369.826,male,england
6779,3770.479,2391.6777,2619.692,1849.6627,5828.8555,3979.1926,-0.114511825,0.40317315,2.708681,0.012646121,1885.7395,3770.479,30.543917,152.43242,3995.1409,0.039410517,1.6155077e-08,49.982258,49.982258,6582.2036,male,england
6780,3562.4697,2273.4197,2435.127,1743.7603,6209.018,4465.258,-0.08365382,0.3345989,2.5741875,0.026909746,1781.7349,3562.4697,38.371086,152.8859,3994.407,0.04029773,3.1129827e-07,37.2751,37.2751,6310.076,male,england
6781,4823.269,2063.7378,5630.669,2757.8882,6656.1147,3898.2263,-0.25605378,0.91138476,2.626887,0.041765872,2412.1345,4823.269,31.590902,153.31708,3995.7234,0.012830377,2.5466748e-05,19.733702,19.733677,9359.011,male,england
6782,3611.7134,2274.149,3778.3887,1299.7827,5627.991,4328.208,-0.19431308,0.41722137,2.0856557,0.023384621,1806.3567,3611.7134,22.082752,153.32086,3991.8826,0.011495371,5.1060946e-05,26.918917,26.918865,6939.3154,male,england
6783,3428.5476,2385.5083,2233.3477,1473.775,5600.5596,4126.7847,-0.10986117,0.37595287,2.3209865,0.016627781,1714.7738,3428.5476,25.190428,152.48325,3994.1975,0.023738869,2.8868819e-05,37.781235,37.781204,6272.4834,male,england
6784,3039.195,1467.6078,3218.8616,2065.5017,3542.3208,1476.8192,-0.23122473,0.9290846,2.2737925,0.04959578,1520.0975,3039.195,24.802711,152.47116,3995.0703,0.018344546,1.47448545e-05,46.14428,46.144264,6551.0073,male,england
6785,3579.9663,1956.8817,3199.8533,2047.207,4694.2803,2647.0735,-0.03597724,0.6469451,2.224973,0.012526769,1790.4832,3579.9663,25.844252,152.61783,3995.4114,0.0509504,5.877887e-05,79.08989,79.08983,7020.0693,female,canada
6786,3018.1804,2205.7278,3804.9885,802.32184,4535.356,3733.034,-0.29658395,1.7044598,1.1308256,0.0073188194,1509.5902,3018.1804,6.184451,152.37508,3987.7498,0.045204513,3.4532056e-06,232.89362,232.89362,6171.3994,male,us
6787,2092.9966,1947.2122,1072.471,592.12244,3726.7742,3134.6519,-0.14596185,0.35486895,1.1688807,0.0035238513,1046.9983,2092.9966,11.425567,152.40155,3993.8367,0.06275387,3.6274064e-06,195.33315,195.33315,4060.9456,male,us
6788,2877.104,1924.8643,3323.233,929.08856,4340.9243,3411.8357,-0.16190688,0.83075964,1.1641054,0.0071177958,1439.052,2877.104,9.968989,152.96097,3988.8525,0.05067445,2.6405858e-06,152.07828,152.07828,5898.5503,male,us
6789,3287.5415,2308.6807,3995.438,862.51337,4504.5527,3642.0393,-0.09758314,1.0544673,1.0560333,0.007289854,1644.2708,3287.5415,5.166663,153.02928,3990.6514,0.045195688,2.317295e-06,234.5636,234.5636,6689.793,male,us
6790,2496.2498,1010.73364,2120.252,1900.6774,2855.1682,954.49084,-0.10586703,0.38877964,2.3222659,0.002695097,1248.6249,2496.2498,44.27334,152.42972,3996.0344,0.09412555,0.0005786186,106.59885,106.59827,4557.6274,male,england
6791,3013.5022,2029.4314,3277.9053,746.2212,5026.0073,4279.7856,-0.10368852,0.4097413,3.6429076,0.011317338,1507.2511,3013.5022,38.625008,152.92471,3995.635,0.04242929,1.5784623e-05,101.48987,101.48985,5511.8267,male,england
6792,3155.399,1863.0187,3392.4502,1116.2638,5011.9204,3895.6567,-0.11161196,0.46422967,3.2552712,0.009603481,1578.1995,3155.399,32.60038,152.55086,3995.9187,0.04299782,3.90561e-05,141.40483,141.40479,5712.747,male,england
6793,3131.5325,1011.7764,3202.544,2489.597,3928.9941,1439.3973,0.057867438,0.2108467,2.2083375,0.0015325227,1566.2662,3131.5325,36.22461,152.88374,3995.2927,0.06034755,0.0008521576,79.85666,79.855804,5205.163,male,england
6794,3242.9614,2040.0148,3587.805,1053.7649,5208.552,4154.7866,-0.12680057,0.53488123,3.7354429,0.011543857,1621.9807,3242.9614,39.74854,152.38733,3994.0442,0.028025478,2.8777272e-06,88.7692,88.7692,5923.2275,male,england
6795,2320.543,1815.0327,1262.3373,726.92834,4200.487,3473.5583,-0.09510927,0.58681726,2.3891609,0.00738927,1160.7715,2320.543,28.08151,152.47171,3995.8848,0.062062003,1.3203989e-05,134.12303,134.12302,4319.33,male,england
6796,3297.4387,1894.2655,4138.284,1019.779,5094.1943,4074.4155,-0.13125864,0.43285337,3.7910192,0.010950937,1649.2194,3297.4387,43.89523,152.93376,3995.969,0.058200743,4.48736e-05,136.26071,136.26067,6015.5864,male,england
6797,2953.4106,1907.7373,2308.3267,1040.6442,5073.669,4033.025,-0.07290785,0.31570548,3.2955375,0.009781751,1477.2053,2953.4106,36.071724,153.28716,3996.012,0.021428881,6.962856e-05,60.996433,60.996365,5481.4272,male,england
6798,2706.103,1909.6836,2072.7961,826.6977,4921.5894,4094.8916,-0.18700142,0.445659,2.8369708,0.00859514,1353.5515,2706.103,32.983223,152.70308,3995.1548,0.052651495,3.75733e-05,150.27788,150.27785,4956.911,male,england
6799,3573.6934,1929.7368,4771.646,1131.3315,5109.4517,3978.1204,-0.16342506,0.4654227,4.0285015,0.013122907,1787.3467,3573.6934,44.85818,154.46628,3995.958,0.03355375,2.591008e-05,78.547386,78.54736,6276.6416,male,england
6800,2423.8723,1925.443,1401.2048,738.14954,4633.3438,3895.1943,-0.08430366,0.10541692,2.3440359,0.0071051964,1212.4362,2423.8723,21.400768,152.51282,3992.537,0.053346626,1.3276859e-05,118.15254,118.15253,4280.2686,male,england
6801,3242.8352,1993.5552,2688.1213,1398.3131,5382.8438,3984.5305,-0.1342572,0.45689306,2.1503298,0.02248908,1621.9176,3242.8352,29.98013,152.39499,3995.8977,0.020610189,9.696813e-07,53.0455,53.0455,6485.264,male,england
6802,2164.4966,1305.4102,1721.1952,1314.4661,2455.8262,1141.3602,0.025667867,0.10006114,1.4774119,0.0028270993,1082.7483,2164.4966,17.43183,152.89621,3990.978,0.040686443,0.00034675823,113.68736,113.68702,3870.2698,male,england
6803,2479.7207,1452.4761,1862.1427,1567.726,3047.283,1479.557,-0.07994477,0.41386133,1.8637382,0.0045556882,1240.3604,2479.7207,19.967155,154.74416,3994.2527,0.0280057,4.394269e-06,56.067017,56.067013,4483.082,male,england
6804,3088.4897,1959.9001,2300.5405,1385.5559,5320.5195,3934.9636,-0.07257674,0.2956758,2.3404455,0.019864453,1544.7449,3088.4897,35.266968,152.86024,3995.78,0.017210402,1.7972834e-06,25.72622,25.726217,5777.2295,male,england
6805,2898.0715,1973.0092,1964.8176,1181.112,4870.153,3689.0408,-0.1322534,0.31551927,2.2220182,0.017032512,1449.5358,2898.0715,28.817276,153.42097,3995.2795,0.020645782,6.36616e-06,34.803608,34.8036,5292.3257,male,england
6806,1845.2356,1462.9194,1133.4117,782.3065,2444.2192,1661.9126,-0.03571351,0.48673305,1.2615964,0.0028251102,923.1178,1845.2356,9.949135,152.65016,3994.4866,0.09377377,9.496226e-06,158.00482,158.0048,3710.8857,nan,nan
6807,2150.8806,1741.79,1354.1534,549.049,3606.8506,3057.8015,-0.3996206,0.6707676,1.0581445,0.0048322417,1075.9403,2150.8806,5.494246,153.10963,3994.2327,0.0696761,4.4128797e-06,178.55794,178.55794,4585.863,nan,nan
6808,1648.8689,1288.8096,977.93677,727.6526,2594.6733,1867.0206,-0.22434624,0.37630934,1.0802264,0.003319957,824.93445,1648.8689,8.233258,152.85109,3987.0264,0.10500309,2.9026828e-06,189.52058,189.52058,3420.8984,nan,nan
6809,2116.7932,1855.1377,2074.6863,686.7287,2526.5864,1839.8578,-0.18028954,0.44034046,1.4140604,0.0036014232,1058.8966,2116.7932,7.8435993,152.95242,3988.7756,0.08982252,9.024301e-06,256.02634,256.02634,4134.4,nan,nan
6810,1784.7075,1500.3108,960.4836,600.66864,3157.931,2557.2622,-0.17088468,0.31463498,0.9670938,0.0035986141,892.85376,1784.7075,5.426072,152.9175,3994.9868,0.07508975,0.000109651264,152.01254,152.01244,3719.8506,nan,nan
6811,1947.1937,1912.298,851.8162,592.8344,3428.9553,2836.1208,-0.20300567,0.27088705,1.1871982,0.0027071475,974.09686,1947.1937,6.590249,152.44861,3993.1687,0.112318754,3.8521416e-06,226.84941,226.84941,3672.6353,nan,nan
6812,1604.4052,1410.9111,794.5224,603.9968,2429.5635,1825.5667,-0.12296152,0.21887907,1.1677957,0.0021911524,802.7026,1604.4052,8.998708,152.44333,3994.2412,0.112115465,6.7541782e-06,211.51698,211.51698,3123.9731,nan,nan
6813,1900.9557,1634.0062,933.24506,685.5908,3347.4707,2661.88,-0.16278218,0.1672076,1.2489634,0.0032646083,950.97784,1900.9557,8.778365,152.37747,3993.4133,0.10955514,5.925554e-06,160.15868,160.15868,3740.8271,nan,nan
6814,1919.0717,1557.4465,1029.5292,667.6732,3150.6956,2483.0225,-0.2471391,0.28389233,1.3595552,0.0028959783,960.0358,1919.0717,11.734852,152.67082,3993.8584,0.11381752,1.6482919e-06,239.57845,239.57845,3824.156,nan,nan
6815,2047.571,1689.805,1016.75476,638.25183,3522.0945,2883.8428,-0.24386,0.56905365,1.1521935,0.0028381194,1024.2855,2047.571,6.9769416,152.73375,3995.535,0.07091789,0.00023232805,173.59431,173.59409,4125.2227,nan,nan
6816,2265.9722,1634.2222,1392.0652,803.00867,3885.7146,3082.7058,-0.28011212,0.5119531,1.3157386,0.0055211564,1133.4861,2265.9722,13.048807,152.42227,3995.482,0.1046431,5.323091e-05,184.8898,184.88976,4807.3164,nan,nan
6817,1795.1427,1282.8809,1018.64044,696.179,3017.0261,2320.8472,-0.11319979,0.41279584,0.98499024,0.004142988,898.07135,1795.1427,6.115791,152.53334,3994.9902,0.07920217,3.0386102e-06,231.19347,231.19347,4026.945,nan,nan
6818,1767.4961,1798.6073,855.41986,597.72314,2438.395,1840.672,-0.12929785,0.24447462,1.3059047,0.0025548087,884.24805,1767.4961,7.7047205,152.59311,3994.2024,0.1056145,7.0522747e-06,204.28355,204.28355,3228.192,nan,nan
6819,2037.1791,1466.0278,1184.8541,752.7531,3500.2888,2747.536,-0.03084496,0.43315896,1.1401718,0.0047524367,1019.08954,2037.1791,9.277843,153.48174,3972.5078,0.07559288,4.3885516e-06,120.03385,120.033844,4435.2524,nan,nan
6820,1755.7582,1211.2577,1868.0294,707.81,2452.8977,1745.0876,-0.09606567,0.7382999,1.093364,0.0026200674,878.3791,1755.7582,7.270812,152.55699,3993.3274,0.08055802,3.5964674e-06,216.1659,216.1659,3816.036,nan,nan
6821,2203.6218,1768.8949,2073.127,674.51483,3149.2585,2474.7437,-0.15271841,0.6131708,1.28198,0.0046279305,1102.3109,2203.6218,8.681747,152.38678,3992.9832,0.070340775,4.839176e-06,184.7643,184.7643,4531.87,nan,nan
6822,2198.6057,1727.5887,1279.4226,646.1847,3666.0867,3019.902,-0.27570805,0.6293885,1.2932343,0.0049794577,1099.8029,2198.6057,8.842379,152.57594,3995.917,0.08797459,2.2826102e-06,269.27655,269.27655,4525.9526,nan,nan
