"meanfreq","sd","median","Q25","Q75","skew","sp.ent","sfm","meanfun"
1782.8315,1540.8219,1346.488,1005.95667,1907.1658,0.2826984,0.94619286,0.0023296357,8.842758
2530.9414,1695.844,1723.8607,1162.4673,3903.4014,0.30267447,1.1091795,0.0052668187,10.28924
2498.0735,1893.1829,1451.1912,896.1756,4023.314,0.22926855,1.0881962,0.0045032213,9.222271
1924.6517,1399.206,1263.2473,904.76373,3020.6726,0.23518476,0.90373284,0.003045415,10.134395
1790.5486,1322.6389,1428.5367,1003.2788,1932.7958,0.15302294,0.99783176,0.002700088,9.80833
1972.5632,1619.5719,1272.1737,919.2201,2732.234,0.22339039,0.88427085,0.003583049,7.720045
1902.9524,1624.3228,1391.2415,1076.8129,1798.8629,0.23155542,0.8500399,0.002208167,7.221445
2636.8196,2100.4697,1391.2399,870.7469,4235.6885,0.19091359,0.9507484,0.007230913,7.3141356
2284.8323,1989.2943,1273.9192,881.5016,3549.016,0.27405548,1.1099994,0.0029479754,8.391529
2294.2974,1742.978,1438.814,1046.3672,3521.6746,0.17291212,1.0597513,0.0055496106,9.825603
2330.3398,1844.1538,1426.4337,887.486,3553.559,0.30763295,1.2718022,0.006792803,9.726428
2101.462,1810.1317,1328.4724,956.5671,2442.8672,0.3288575,1.0275514,0.005720768,7.9399714
2269.7837,1630.2025,1365.4835,962.13947,3765.1567,0.053100366,1.0775108,0.008170353,9.714932
2428.3003,1677.0824,1568.3495,1002.5628,3847.5947,0.1098568,0.99180645,0.004645349,8.528791
1661.5494,1178.1115,1371.8821,1086.5188,1783.025,0.25227165,0.82803524,0.0027288084,7.2966905
1791.4714,1482.2566,1219.4025,917.8986,1905.993,0.42900333,0.8262101,0.0038906988,8.038821
2181.6643,1776.449,1306.2698,1017.4977,3226.0178,0.32409844,1.0602999,0.0055813105,9.7885475
1337.2513,1004.1677,1178.3324,819.7288,1448.8328,0.23132122,0.6519682,0.0026199126,5.5139136
1786.9453,1461.2013,1350.6825,894.10126,1995.6405,0.19740309,0.7854332,0.0029492022,6.505741
1848.3481,1235.9337,1600.2792,1103.274,2060.02,0.16245301,0.9367062,0.004133794,8.8739395
3031.6091,2054.0876,3581.5945,1007.28485,4139.5625,0.21853371,1.2894838,0.007850538,9.934985
1331.8214,757.00134,1217.0043,855.3032,1587.4963,0.33736292,0.5659996,0.0040057944,3.4149296
2760.8782,2113.435,1649.4106,1144.4448,4103.227,0.389043,1.3604114,0.00449245,11.4618635
1678.2654,1366.3179,999.3058,753.30804,2814.835,0.13587084,0.7655556,0.0058822175,6.418319
2276.8308,1585.166,1346.5258,1069.3708,3779.058,0.35725054,1.0165746,0.0064782305,10.888339
1779.6055,1523.6049,1333.8966,1017.94226,1842.6229,0.2248034,0.93272454,0.0035836722,8.709501
1913.1036,1409.3445,1235.973,900.3467,2789.3909,0.30759737,1.004746,0.0049101138,10.93519
2024.9437,1917.4014,1294.6511,962.9116,1952.39,0.25833306,1.0228747,0.0038660315,7.631343
2828.7166,1991.0953,2450.056,1004.37476,4187.676,0.38166666,1.3826598,0.007617433,10.182861
2279.6277,1538.7223,1641.782,992.4122,3451.6826,0.24321885,0.818786,0.006615611,6.548119
2518.5432,1835.0248,1682.3315,1023.7172,3545.74,0.29563653,1.1846856,0.0052577374,10.51345
1970.653,1746.1808,1108.9359,942.27026,2284.0942,0.23524866,0.8179172,0.005404844,5.9251447
1904.426,1590.6011,1254.6403,835.3334,2544.474,0.13348237,0.93765646,0.0033575948,9.106443
2264.003,1509.6956,1464.9961,1045.2585,3635.2527,0.22741683,1.1266313,0.0064479634,12.141129
2181.529,1760.7307,1324.8053,937.60846,3564.5527,0.26997176,1.1656313,0.0037553003,11.680945
2641.174,1831.043,1877.8654,1124.5276,3966.8928,0.23470946,0.88587713,0.0042729103,7.116721
2125.6147,1657.2593,1301.8575,978.025,3563.9626,0.3230138,1.1011903,0.0045260764,12.232447
2693.0774,1665.2412,2967.95,1146.7804,3538.5322,0.17951916,1.262282,0.009286203,12.498241
1989.9404,1699.6106,1175.0265,811.2916,3592.2534,0.25681412,0.98967373,0.006213697,8.033529
1983.8229,1554.5101,1112.7338,823.70996,3366.6953,0.27009994,1.1700463,0.0056368834,10.898528
2333.9763,2089.9917,1758.4148,851.19696,2712.0422,-0.077393964,0.68065757,0.0034407745,2.7714682
1947.6436,1402.9105,1293.1434,829.94257,3197.9973,0.18992364,0.7753201,0.0034491764,7.6084123
2254.3608,1707.6761,1361.1089,998.6361,3787.0127,0.28639773,1.0628461,0.0055805757,10.754623
2375.8909,1465.3208,1765.6965,1090.6074,3652.2153,0.06207574,1.0578485,0.007086253,11.161356
1961.2573,1471.9696,1275.0857,945.5697,3359.0203,0.3051515,0.80002123,0.004245119,8.354269
1805.1885,1603.5936,1332.8441,990.63715,1674.3951,0.25572377,0.788252,0.0031690516,5.7431455
1934.4996,1769.5573,1250.2404,883.29236,2179.4521,0.3241877,0.96017456,0.0026551741,7.8801627
1860.4177,1773.5597,1179.6421,878.1038,1918.6665,0.2833065,0.85986894,0.0028577298,5.0705156
1938.1226,1591.4952,1163.8578,883.635,3243.213,0.21514305,1.1182351,0.00639395,10.525945
2188.1904,1586.0919,1314.9374,964.64496,3741.1106,0.2853015,0.9650579,0.006307456,9.199186
2081.2954,1559.0688,1274.318,943.89996,3695.732,0.23518686,0.9773106,0.005165663,9.756181
2403.3691,2115.7432,1343.8159,918.41547,3731.3752,0.24733987,1.2388955,0.0058152685,10.316871
2090.521,1816.8528,1326.2349,1033.7822,2430.9067,0.27074227,1.1104769,0.003150777,10.412136
2700.7285,1604.049,2521.8992,1179.2834,4050.165,0.12090528,1.0579411,0.0080285715,10.0683775
1923.0665,1652.7062,1107.1625,875.7847,2773.1616,0.474751,0.88340867,0.004244971,7.787226
1834.132,1471.849,1206.8309,916.3521,2308.4272,0.42605472,0.8854507,0.0023496344,7.897611
1915.3054,1592.1959,1157.3788,861.96045,3034.2979,0.3389216,1.0500154,0.0043796515,10.698106
2290.579,2110.1023,1249.8098,963.4171,3290.0327,0.32619914,1.312479,0.0043268674,10.000154
2288.656,1859.9346,1451.4264,899.5102,3379.9692,0.31026793,1.210005,0.0034894105,10.091967
1622.249,957.3086,1400.8202,1107.562,1684.5186,0.22368693,0.8590293,0.0031982237,9.934773
1905.0004,1590.0918,1075.1381,813.2843,2945.0295,0.39704606,0.7569229,0.0031383678,6.264515
1676.8419,1054.9802,1427.2329,1131.7142,1810.9369,0.23432036,0.75408983,0.0024574134,7.5672016
2188.8022,2131.7378,1219.8647,876.41705,2853.9233,0.39272946,1.2366995,0.005425142,8.421369
2290.5237,1650.5378,1446.4932,897.5645,3925.1548,0.10010173,0.9626314,0.0066230195,9.137893
1765.5284,1593.1134,1205.6732,959.521,1816.8677,0.40271562,0.9005535,0.0026282335,8.286007
1423.7528,671.55164,1383.8069,1009.1721,1680.5392,0.28163943,0.7092545,0.0029212073,7.868288
1594.8827,1363.8479,1150.48,804.5318,1769.8315,0.24192777,0.7790101,0.0027060453,5.7201552
1658.6907,1444.8176,1286.3141,1023.7131,1617.9557,0.25704828,1.0081195,0.0020897149,9.2779045
2766.8347,1975.6893,2235.5562,1103.7854,4104.5117,0.27054128,0.97190696,0.007428077,5.9005423
1695.6305,1140.1968,1459.299,1010.0695,1896.8619,0.250166,0.7812568,0.003557825,7.392904
1617.9506,1216.0067,1417.0327,1057.2601,1711.3684,0.05434928,0.707646,0.0035273244,5.5135527
1544.1648,1047.6146,1445.934,1046.7389,1712.5953,0.24212463,0.6800519,0.0038720013,5.0208135
2084.979,1809.1075,1220.2733,867.73267,3089.7188,0.318015,0.9140212,0.0049056406,6.755335
2220.8389,1809.1615,1372.5942,921.109,3669.624,0.2700795,1.1643043,0.0035452265,12.506142
2083.5063,1499.5201,1290.0135,932.8158,3114.4355,0.46878117,0.9232827,0.0039197453,8.209811
2718.2417,2193.1826,1515.3597,974.27124,4183.6323,0.2146672,1.3132712,0.008353816,10.479948
2181.7239,1531.2894,1300.8143,957.2271,3756.3372,0.14848079,0.9323518,0.0074400594,8.780533
2321.996,1732.6974,1518.0441,1054.2577,3337.44,0.23757675,1.0739859,0.006304767,10.79953
1938.9071,1694.9769,1158.762,888.11707,2329.6394,0.42072305,0.93281686,0.0044083493,8.366561
2278.9653,1576.6925,1502.046,981.0174,3624.2234,0.21000615,1.2356352,0.0073791435,13.549886
2173.284,2005.069,1208.1709,835.22485,3479.5579,0.35589716,0.9648035,0.0037586365,7.415042
2194.649,1583.146,1500.9218,929.28094,3322.8618,0.33782694,0.72359914,0.0030261816,5.328251
1901.4204,1584.1578,1268.8455,893.85223,2255.9304,0.24516678,0.89101255,0.002260563,8.944151
2215.2407,2172.2163,1071.9402,823.3109,3439.577,0.4023922,0.9161565,0.00461025,6.083287
1751.1975,1389.568,1377.5874,1031.4009,1735.6982,0.31379586,0.95498043,0.0024387476,9.355475
2513.7583,1871.6232,1416.609,1019.3587,3996.8003,0.24305268,0.9739842,0.004007734,8.196647
2593.6335,2181.8938,1390.726,1010.16296,3858.0842,0.30367404,1.0258784,0.0055560297,6.259825
1593.0281,1078.9619,1306.7803,987.1308,1853.5579,0.18608293,0.6666772,0.0029567983,6.424204
1785.3031,1375.1166,1171.2075,862.03143,2542.7778,0.26232022,0.7578174,0.004021193,6.9703774
1925.4872,1807.0143,1315.5062,920.8391,1898.4092,0.29554647,0.93254244,0.0029689046,6.3309135
2513.6619,1954.4055,1478.4431,1117.6705,3804.151,0.27514568,1.3715858,0.005177683,13.295119
1835.2739,1438.9274,1362.4834,1054.0273,1826.8728,0.30133528,0.8821518,0.0031096165,7.8529577
1413.1057,756.4027,1321.3231,982.9837,1681.0696,0.31128305,0.65423685,0.003246517,5.8554997
1587.3066,1150.1586,1336.4132,951.41315,1773.6909,0.1433896,0.72132045,0.001931595,6.2770095
2408.1128,2183.28,1359.581,905.2492,3297.9087,0.365075,1.2688153,0.004003919,9.90116
1663.982,1199.0201,1348.7855,1027.1865,1782.5455,0.27292722,0.792098,0.0030752697,7.5399265
2821.2715,1872.7032,1904.3647,1290.3617,4216.646,0.08835222,1.2939154,0.007363648,13.800721
2246.9058,1833.99,1343.1096,874.87427,3440.1199,0.28066072,1.1469779,0.0045291698,9.202459
1872.2323,1437.0902,1421.8584,1057.1321,2016.7589,0.10759182,1.0539842,0.0034629235,10.774212
1742.8538,1238.6183,1536.0607,1130.6036,1813.4773,0.18442863,0.7403518,0.0027509383,5.7132506
1790.9507,1696.7783,1327.3589,980.1431,1830.1827,0.22713709,0.82436264,0.003397823,6.6572657
2021.3279,1621.4982,1162.9633,882.91693,3199.1519,0.2773077,1.0224135,0.0076711876,9.422414
2078.305,1726.1293,1277.6781,935.8742,3080.9387,0.35321817,1.0533141,0.00437717,10.18626
2663.6375,1902.991,1669.1366,967.0883,4138.4795,0.14242944,1.1478372,0.0058909836,9.270286
1564.7885,958.79065,1265.7897,996.5979,1987.4117,0.23362806,0.8035255,0.0039500217,8.537089
1856.1427,1375.2566,1441.8401,999.8051,2003.8448,0.26805443,1.0353041,0.0036265752,11.594464
1984.9655,1549.9224,1299.5092,865.3101,2974.2205,0.22984584,1.0283755,0.0051868483,12.070726
2575.1443,2037.9894,1429.3475,969.85876,3857.1267,0.21721824,1.0087814,0.0041446113,7.6930065
1862.1731,1602.6222,1215.8741,876.2189,2184.8865,0.17578702,0.9176361,0.0034189322,8.344846
1856.853,1350.2144,1223.7325,823.4459,2986.338,0.17772582,0.8201345,0.0051484336,8.5042715
2536.387,1797.4144,1545.3936,1109.7384,3915.611,0.14141913,1.3356799,0.008438842,11.706598
2096.4675,1608.0643,1276.9572,992.56866,2940.641,0.34261838,1.1145682,0.0062004426,10.867494
2650.2715,1706.1027,2660.4912,1011.59174,3977.6567,-0.052824665,1.0142623,0.0066520288,8.909985
1785.1664,1375.243,1246.6879,934.1293,2311.348,0.34131855,0.79239917,0.0026535604,7.568666
1641.3959,1562.2974,1238.3401,845.7261,1627.1726,0.18179786,0.8453746,0.002543531,6.834942
1380.1892,888.2352,1192.1288,889.94714,1571.2343,0.35316992,0.71418226,0.0029460457,6.8384104
1832.681,1272.6077,1452.3944,1215.9187,1905.1635,0.24421334,0.96807694,0.0032500336,9.407254
2147.5151,2000.1962,1417.3827,966.55365,2261.9001,0.27399057,1.0814527,0.0054221037,7.825286
1945.9086,1642.2638,1157.3097,839.42236,2662.2534,0.32562515,0.9587103,0.0048066075,9.420308
1800.3273,1566.741,1446.1464,865.9721,1971.0626,0.15046957,0.72562903,0.0039885356,6.3877707
2088.6382,1852.1486,1157.2471,867.95374,3355.0505,0.34191403,1.0695715,0.0060632364,9.613106
1628.2294,1238.777,1292.4535,875.83954,2143.4973,0.25865322,0.7161318,0.0029794578,4.9236703
1990.7883,1636.403,1188.9524,834.66296,3201.3843,0.27197778,1.0095221,0.00509578,8.93078
2214.8167,1605.2219,1509.4932,943.4101,3307.7485,0.4066289,0.97613865,0.0037779273,9.609964
2096.8066,1543.1016,1393.0974,990.06836,3044.4546,0.4757723,1.0172151,0.0037385651,10.221302
1769.399,1574.3159,1389.1515,971.6624,1753.1853,0.2522243,0.9512014,0.0019333154,7.465743
1892.2543,1532.8557,1183.5928,882.0011,2584.3396,0.25038755,0.8580816,0.003911517,8.869521
1514.1721,1211.0851,1171.2637,833.7131,1666.7341,0.19198461,0.62283117,0.0028754037,5.339623
2249.146,1826.6005,1379.0714,1072.3876,3399.6304,0.43811026,1.1856138,0.0058688214,10.945976
1883.7963,1418.3508,1376.2502,1095.6506,1917.2979,0.29841536,0.93449885,0.0024725362,7.3367486
1479.5631,963.7774,1156.4917,875.3282,1754.8589,0.17356421,0.7208307,0.0033221655,6.850222
2138.1033,1907.1598,1242.2529,956.4151,3660.6548,0.18718418,1.1364988,0.0053579593,9.43915
2605.8118,2161.327,1450.6047,1053.1047,3879.3154,0.21627374,1.2657951,0.0065924986,10.52773
1773.8418,1608.7437,1403.5372,981.1938,1733.0618,0.14990196,0.8929932,0.0029506227,7.5630054
1946.3412,1520.3146,1269.9326,1019.88086,2811.8682,0.18910465,0.8552999,0.003733369,8.98605
2259.887,1635.9791,1480.1381,1059.6418,3511.5676,0.2331284,1.0757321,0.0039626947,11.086455
2158.0366,1613.789,1319.6157,1045.4489,3454.123,0.30952328,1.3359188,0.005150657,16.562714
2824.0815,2161.3342,1847.9229,1043.4066,3967.67,0.12354314,1.410854,0.00475014,11.223791
2463.4595,1932.2806,1447.8815,1047.4956,3581.8293,0.21145323,1.1132627,0.0044734096,9.22926
2332.883,1983.4104,1353.8801,951.6172,3763.9104,0.2111344,1.0995752,0.0050702235,8.773536
2406.3267,2116.154,1396.5583,965.419,3493.928,0.10881275,1.2629571,0.0052569234,10.0525055
1451.5602,1088.2863,1200.6361,872.7529,1665.5161,0.27664167,0.87050194,0.0039112642,7.5746903
1913.7406,1457.8839,1191.264,868.74664,3151.9004,0.2786716,0.6602739,0.0034049805,5.0738406
2578.7148,1431.2595,2463.855,1756.1725,2951.5718,0.29204994,1.1128231,0.019121502,11.362719
2766.1587,1087.7917,2960.1743,2120.412,3222.4197,0.08069323,0.84589195,0.01941488,6.0833817
3624.8826,1589.1736,3997.925,2197.9387,4571.69,0.18563156,2.3339052,0.016929828,36.80562
3430.489,1911.8004,3545.9363,1740.5522,4208.402,0.074914455,2.9309943,0.019326461,37.959286
2391.391,1869.6311,2124.4006,1012.0716,2973.556,0.020717341,1.8029976,0.020217624,18.987741
2539.5376,1622.5636,2205.348,1308.8613,3208.3188,0.25577706,1.5474414,0.017997334,18.270908
3548.8354,2518.1035,2832.8823,1251.8577,5956.6475,0.21898508,2.1336277,0.008381762,12.252695
5020.5435,3556.405,6206.556,1191.9569,8506.909,-0.43963856,6.2983856,0.14521386,43.017006
3476.5164,3238.2644,1744.4783,888.5561,6040.1147,0.12331009,5.0055327,0.093256235,28.994995
3956.1223,2237.093,3666.6648,1728.9232,5899.9995,0.20063572,2.052358,0.017909499,15.9602585
3509.5925,2101.3313,3587.605,1515.891,5025.3096,0.26564366,2.1562026,0.008903025,20.990755
2969.7837,1747.5685,2645.5374,1696.3818,3861.1592,0.27839693,1.3206949,0.00265833,14.431253
3192.528,1925.9365,3144.4897,1531.4994,3968.511,0.33415657,1.4458174,0.0058785826,11.141218
3063.4646,1831.1152,2978.1711,1310.855,4624.72,-0.06478246,1.787341,0.0216381,20.834179
3314.3406,1838.3787,2864.612,2011.7327,4194.8276,0.1454721,1.8670093,0.030336482,14.735056
3090.8103,1803.7645,2638.161,1629.0088,4182.7754,0.30368844,2.1046584,0.023468757,25.916039
3087.247,2028.9379,2249.3452,1416.1562,4437.5215,0.16004233,2.1287625,0.018026173,23.054438
2545.8367,1629.1746,2188.7212,1102.098,3788.1978,-0.09532897,1.7057693,0.016996209,23.749434
3297.3757,2001.0555,3139.6592,1611.5684,4392.451,0.063589856,2.4675632,0.014994654,25.34541
2854.1824,1938.6652,2018.3798,1426.0776,3852.5896,0.13474874,1.766084,0.01016262,18.040285
2334.6484,1705.2218,1539.7678,991.0934,3505.141,-0.012431705,1.519169,0.01892637,16.577171
3224.2703,2271.9226,2317.5037,1430.9775,4611.901,0.19099179,1.972883,0.02230099,14.937071
3063.756,2128.3267,2229.725,1420.7817,4416.0967,0.14430246,2.111497,0.017847426,18.107748
3291.5823,2249.135,2513.931,1501.0498,4504.467,0.17681538,2.3988638,0.011447789,20.406242
2892.2952,1541.1813,2631.381,1551.3683,4026.7253,0.29380268,1.8238586,0.012834879,18.33277
3460.512,2218.2332,3039.4688,1811.8534,4453.623,0.08993905,2.0395854,0.020670205,21.411886
3018.3198,2215.247,2062.8274,1314.0005,4086.9944,0.15708911,2.3128383,0.013347024,18.660095
2221.007,1273.1019,1841.4521,1189.8558,3092.2234,0.022110377,1.7416682,0.02208358,25.838186
2636.3835,1875.9563,1815.4305,1145.1913,3965.5874,0.20829396,1.7120498,0.013223132,22.743732
2210.408,1521.642,1618.7174,907.84,3403.785,-0.15349662,1.491769,0.02720624,19.070734
2635.9973,1752.4056,2409.8594,1099.2247,3743.0403,-0.02662598,2.263724,0.018231656,30.354702
3764.7205,2177.354,3668.2424,1993.9275,4576.124,0.22485697,2.4777665,0.01875822,17.42988
2999.2434,2521.4783,1706.2217,1041.1011,4674.0366,0.061740566,2.4577167,0.04549307,17.959396
2896.1472,1838.9135,2921.3306,1250.7477,4310.4844,0.27996817,1.7619723,0.020767437,22.949606
2691.3425,1990.5021,1796.845,1072.0365,4192.003,0.08999222,1.6211226,0.027800579,16.76084
3805.7104,1914.9336,3603.7012,2405.578,5007.6353,0.06288854,2.2229776,0.03687733,20.101048
3195.934,2219.321,2126.7214,1438.6788,4728.6367,0.26496968,2.0787992,0.029612608,17.962254
3021.8257,1761.0154,2559.3374,1694.45,4062.2737,-0.1608356,1.648338,0.015233549,16.24115
3072.9514,1978.664,2427.0845,1672.145,4061.6155,0.20551793,2.1236491,0.02429235,19.143297
3062.5195,1957.248,2327.3347,1669.8345,4427.406,0.16349423,1.8037679,0.01946686,24.768646
3242.8247,2058.9849,2841.1826,1722.7358,4148.749,0.26735568,2.0342782,0.019506857,17.963919
3218.6355,2209.4924,2689.9639,1517.0631,4253.338,0.19130932,2.4472094,0.030944578,23.523556
3039.0164,1622.246,2795.3433,1867.2628,3848.8816,0.10993352,1.533182,0.015683692,13.920617
3117.0056,1754.7875,2629.3816,1710.4265,4309.176,0.15051766,1.46558,0.012009977,13.813867
3379.553,2251.14,2616.8513,1517.4011,4767.5527,0.045218766,1.9134148,0.027662346,15.806933
3028.887,2131.0337,2190.5505,1370.0012,4339.305,0.12536672,1.8851602,0.010964383,15.824876
2268.1833,1494.1554,1655.2573,1227.2653,3176.5369,0.3906286,1.5825047,0.024480172,21.15721
3261.7302,1906.5303,2829.8398,1740.1565,4509.1714,0.035582405,2.0465522,0.026398448,18.483707
3455.859,2316.9246,2563.3462,1578.8464,4796.4243,0.17540893,2.5102406,0.01753184,20.80388
3476.7668,2106.9744,3215.7986,1791.7881,4550.0674,0.14285967,2.9300764,0.055041954,31.214462
3616.0085,2668.145,2631.8767,1211.4037,5538.9004,0.1518807,2.82887,0.0070281452,20.903162
3375.6619,2222.353,2668.6423,1649.3695,4564.9927,0.10134697,1.6404493,0.0052540055,15.9135685
3224.7192,2371.8625,2770.621,1002.7967,5495.295,0.16368386,1.9657152,0.024757287,17.44633
2716.296,1961.6669,1608.1526,1073.2358,4886.335,0.29704213,1.6841432,0.013070429,16.29839
3640.4175,2814.4197,2798.551,1125.3073,5896.4814,0.14492682,2.6658685,0.053306803,25.535389
2863.3718,2114.997,1826.7253,1099.1012,4498.749,0.2540874,1.9628111,0.017441269,20.319859
3123.8003,2195.0576,2626.6538,1146.806,4598.7397,0.18426445,2.0430682,0.024385802,23.626684
2842.2932,1911.7684,2252.3066,1177.5522,4545.76,-0.02145574,1.8503648,0.016215412,20.996464
2734.42,2316.7363,1586.0746,1052.2896,3956.407,0.04291783,1.8565084,0.025249876,23.093367
2689.4053,2142.2139,1431.1688,984.9347,4522.2705,0.25987008,1.653472,0.01645894,17.757338
3600.2034,3035.7058,1818.5913,1168.1915,7152.688,-0.04094289,2.7267172,0.06679473,28.456917
3717.4558,2820.3594,2994.9807,1152.3284,6867.4385,0.2911622,2.5290487,0.054849584,27.027073
2211.3877,1769.0281,1335.7477,947.6108,3359.0574,0.3905654,1.3497902,0.0097730635,14.456838
3593.369,2828.606,2436.3037,1053.4952,6345.18,0.018702324,2.4773366,0.05255547,25.072535
2945.3464,2664.636,1546.2178,820.6087,5468.7305,0.18222114,1.9529141,0.039226107,20.901049
3238.1594,2639.934,2075.8333,978.7284,4935.404,0.18995062,2.538356,0.046483584,29.105358
3522.7046,2711.8877,2531.9365,1168.1942,5829.1084,0.2404829,2.3520331,0.04437633,24.103718
3457.1392,2767.0588,2052.944,1077.9521,6063.4146,0.072730504,2.3960075,0.047345452,24.43838
3381.2595,2799.873,1680.0231,1060.352,5656.2456,0.23409155,2.421699,0.04785757,24.557135
3248.1611,2709.3254,1589.0001,1087.3285,5566.2734,0.20944205,2.1949542,0.041044038,20.560709
2287.0508,1787.5581,1424.9911,970.57227,3386.8958,0.28658447,1.4485879,0.012356052,17.710943
2967.5808,2350.06,1744.1531,1188.9473,4523.022,0.07033763,2.0548584,0.029103618,24.479029
3067.9507,2593.021,1646.4769,1210.977,5362.712,0.3068837,2.0242772,0.041675672,21.882149
3866.1167,3094.8203,2452.7576,1141.6165,7538.7935,-0.16069189,2.7592425,0.07652343,33.64364
2561.0244,1773.357,2136.8093,1097.9309,3624.7537,0.05764135,1.7908509,0.0144692045,20.294437
